# Generated by generate_dummy_data.py on 2025-09-10T19:19:03.797464Z
id,serial_number,address,location_id,meter_type,priority,status,last_reading,estimated_time,coordinates,owner,meter_metadata,created_at,updated_at
c2b5f60d-b229-4986-9019-91fa5b536827,MTR-000047,543 Michael Cliff,63ee348e-baff-4d51-903d-d133c0d1a1e2,digital,low,inactive,9750.43,30,SRID=4326;POINT(3.971472753135065 9.091491333576991),"Mccall, Hanson and Alvarado","{""manufacturer"": ""Schneider"", ""model"": ""DIG-8454"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-09-21"", ""last_calibration"": ""2024-09-20"", ""installation_notes"": null}",2023-09-14T19:19:03.772310Z,2025-09-08T20:19:03.782789Z
8cb4f53d-0e69-4ea3-894d-4234d44ba56f,MTR-000048,988 Jennifer Hills,40872c20-e900-40da-a897-0d99a5059410,digital,medium,active,7117.31,15,SRID=4326;POINT(5.571385249272075 10.563778743514712),"Parker, Ortiz and Powell","{""manufacturer"": ""Itron"", ""model"": ""DIG-4957"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-05-04"", ""last_calibration"": ""2025-05-26"", ""installation_notes"": null}",2025-05-26T19:19:03.772510Z,2025-08-31T20:12:03.783381Z
a1265700-5863-4bec-a337-aa57159bf5db,MTR-000049,418 Spencer Fields,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,medium,inactive,2146.96,60,SRID=4326;POINT(4.50178377891937 9.43283021621585),Ortega-Gray,"{""manufacturer"": ""Landis+Gyr"", ""model"": ""DIG-6365"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-05-04"", ""last_calibration"": null, ""installation_notes"": null}",2025-07-11T19:19:03.772692Z,2025-09-10T19:25:03.785057Z
7c502d00-23b6-4745-8576-04d6d0c42390,MTR-000050,147 Christina Hollow,63ee348e-baff-4d51-903d-d133c0d1a1e2,digital,low,active,5828.79,45,SRID=4326;POINT(3.9923744233773313 9.098178510321313),Kelley-Smith,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-1100"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-02-08"", ""last_calibration"": ""2025-05-22"", ""installation_notes"": ""Decision size parent focus kid.""}",2022-12-26T19:19:03.772864Z,2025-09-05T20:04:03.787113Z
9cb86da5-413c-4b6a-8cb6-cb0c7f4ee5f4,MTR-000051,897 William Underpass,40872c20-e900-40da-a897-0d99a5059410,digital,low,active,2147.49,15,SRID=4326;POINT(5.420769450225203 10.58037477690095),"Jackson, Miller and Robertson","{""manufacturer"": ""Siemens"", ""model"": ""DIG-2245"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-12-09"", ""last_calibration"": ""2025-01-11"", ""installation_notes"": null}",2025-08-03T19:19:03.773071Z,2025-09-07T20:18:03.782618Z
cb3e9a9b-d77d-48eb-87b5-1ed6b1c5d545,MTR-000052,563 Davis Terrace,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,low,active,1479.81,60,SRID=4326;POINT(4.592025120552547 9.497200753494665),Chambers and Sons,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-5502"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-01-23"", ""last_calibration"": ""2025-01-07"", ""installation_notes"": ""Challenge animal worker particularly shoulder.""}",2023-03-22T19:19:03.773213Z,2025-09-01T19:23:03.785556Z
adceeb7f-7ec2-46c5-98f5-e17c74c32467,MTR-000053,723 Perry Roads,63ee348e-baff-4d51-903d-d133c0d1a1e2,analog,medium,active,5432.7,30,SRID=4326;POINT(4.032248333479552 8.941239178989521),"Lee, Horton and Snyder","{""manufacturer"": ""Siemens"", ""model"": ""ANL-7734"", ""meter_type"": ""analog"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2023-06-27"", ""last_calibration"": ""2025-06-27"", ""installation_notes"": ""Challenge reach throughout team those.""}",2023-09-16T19:19:03.773436Z,2025-09-05T20:02:03.786958Z
62833521-fd8f-433c-866f-e01f7e604227,MTR-000054,974 Robinson Unions,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,analog,medium,inactive,4939.22,30,SRID=4326;POINT(4.495178132946965 9.402624870321425),"Holmes, Williams and Wright","{""manufacturer"": ""Honeywell"", ""model"": ""ANL-7248"", ""meter_type"": ""analog"", ""voltage"": ""380V"", ""max_current"": ""100A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2024-02-09"", ""last_calibration"": null, ""installation_notes"": null}",2023-06-04T19:19:03.773647Z,2025-08-29T19:37:03.787740Z
c4e89c69-cd4e-49f2-8871-8bdf77017cec,MTR-000055,478 Stephen Unions,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,analog,medium,maintenance,147.24,60,SRID=4326;POINT(4.480012233859226 9.407982340730683),Contreras-Travis,"{""manufacturer"": ""Honeywell"", ""model"": ""ANL-1591"", ""meter_type"": ""analog"", ""voltage"": ""380V"", ""max_current"": ""100A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2025-06-13"", ""last_calibration"": ""2025-06-29"", ""installation_notes"": ""Fish sense kind spring throughout interview trade knowledge.""}",2025-05-28T19:19:03.773809Z,2025-09-10T20:07:03.784835Z
92021eba-62bc-404e-b54a-59e4ffe9171a,MTR-000056,241 Julia Mountains,40872c20-e900-40da-a897-0d99a5059410,digital,low,active,6614.84,30,SRID=4326;POINT(5.474817276194082 10.55019126730715),Green-Wright,"{""manufacturer"": ""Schneider"", ""model"": ""DIG-9419"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-11-17"", ""last_calibration"": null, ""installation_notes"": null}",2023-01-25T19:19:03.773956Z,2025-09-09T19:35:03.782799Z
d43de0c7-65bb-4413-b145-ae83c996407c,MTR-000057,966 Cannon Pike,40872c20-e900-40da-a897-0d99a5059410,digital,low,active,6448.85,45,SRID=4326;POINT(5.532038882685761 10.444095957325269),Sims-Hill,"{""manufacturer"": ""Itron"", ""model"": ""DIG-6904"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-04-17"", ""last_calibration"": ""2025-02-19"", ""installation_notes"": ""Require doctor from throw.""}",2025-03-20T19:19:03.774132Z,2025-08-21T19:21:03.787230Z
c8917cac-4533-48fa-976f-902d9686a2c1,MTR-000058,32 Devon Fort,0fefe927-09c2-4361-8c38-bd7924567024,analog,medium,out_of_service,5947.22,60,SRID=4326;POINT(4.989480489630317 10.07559708548144),Benson-Mccarthy,"{""manufacturer"": ""Itron"", ""model"": ""ANL-5238"", ""meter_type"": ""analog"", ""voltage"": ""380V"", ""max_current"": ""200A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2024-02-15"", ""last_calibration"": ""2025-05-21"", ""installation_notes"": null}",2023-05-04T19:19:03.774287Z,2025-09-08T20:16:03.784171Z
aed60104-ebc5-431d-9f26-7d9a166f492c,MTR-000059,495 Robert Isle,40872c20-e900-40da-a897-0d99a5059410,digital,low,maintenance,8371.45,30,SRID=4326;POINT(5.5799810507473335 10.485133509682152),"Owens, Brown and Wall","{""manufacturer"": ""Siemens"", ""model"": ""DIG-2233"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-12-16"", ""last_calibration"": ""2024-12-22"", ""installation_notes"": null}",2023-03-06T19:19:03.774485Z,2025-08-23T20:08:03.783978Z
2278d2e3-a8c9-40d4-a1fb-efe1133b6f7b,MTR-000060,699 Stein Prairie,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,medium,active,9944.95,15,SRID=4326;POINT(3.593559609096316 8.546560914163853),"Smith, Gilmore and Johnston","{""manufacturer"": ""Schneider"", ""model"": ""DIG-1207"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-09-05"", ""last_calibration"": ""2024-11-28"", ""installation_notes"": ""Accept goal send table well industry section.""}",2025-09-09T19:19:03.774703Z,2025-09-06T19:20:03.782743Z
8f654c3f-3147-45ce-a1b4-068c3693b652,MTR-000061,983 Tracy Groves,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,low,active,9197.49,30,SRID=4326;POINT(4.554017221875608 9.528147222824527),Tucker-Price,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-9133"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-01-03"", ""last_calibration"": ""2025-08-09"", ""installation_notes"": null}",2024-08-27T19:19:03.774851Z,2025-09-07T20:03:03.784698Z
4d82a031-88bc-4fd6-98cc-6695ac1427f5,MTR-000062,568 Ramsey Ville,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,low,active,1569.57,45,SRID=4326;POINT(4.4798940884847696 9.578289480046191),Calhoun-Hooper,"{""manufacturer"": ""Itron"", ""model"": ""DIG-4605"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-11-21"", ""last_calibration"": ""2025-01-02"", ""installation_notes"": null}",2024-09-12T19:19:03.775013Z,2025-08-30T19:57:03.781797Z
9128f7e7-43fa-4b35-9080-0ca9da3a4b0f,MTR-000063,296 Rebecca Ramp,0fefe927-09c2-4361-8c38-bd7924567024,analog,medium,inactive,5035.34,60,SRID=4326;POINT(4.914698689373437 9.95002791250184),"Alvarado, Miller and Patterson","{""manufacturer"": ""Siemens"", ""model"": ""ANL-2099"", ""meter_type"": ""analog"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2024-03-31"", ""last_calibration"": ""2025-03-29"", ""installation_notes"": null}",2024-07-12T19:19:03.775204Z,2025-09-09T20:16:03.786601Z
f2935d55-b428-46b2-a8a6-d274c5c8cca6,MTR-000064,218 White Green,40872c20-e900-40da-a897-0d99a5059410,digital,low,active,5558.4,30,SRID=4326;POINT(5.45874360354029 10.446518679199118),Murphy-Gibson,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-9920"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-09-11"", ""last_calibration"": ""2024-09-21"", ""installation_notes"": null}",2023-07-20T19:19:03.775363Z,2025-08-23T20:10:03.783454Z
9100859a-212f-4129-9c34-8404a677a439,MTR-000065,223 Juarez Light,63ee348e-baff-4d51-903d-d133c0d1a1e2,digital,low,active,9082.31,30,SRID=4326;POINT(4.0670886422372945 8.908963692788811),Walton-Decker,"{""manufacturer"": ""Schneider"", ""model"": ""DIG-2199"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-08-07"", ""last_calibration"": ""2024-09-21"", ""installation_notes"": null}",2024-07-16T19:19:03.775524Z,2025-08-25T19:30:03.784118Z
4653dedf-fe0a-46f8-bf84-3b108e6cb5ba,MTR-000066,518 Conley Mountains,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,low,active,516.5,60,SRID=4326;POINT(4.470651511616847 9.433775069753958),Curry Inc,"{""manufacturer"": ""Itron"", ""model"": ""DIG-2108"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-05-22"", ""last_calibration"": ""2025-02-19"", ""installation_notes"": null}",2023-01-15T19:19:03.775655Z,2025-08-30T19:20:03.783335Z
59c2ee4d-4f62-47e6-9210-9c982b2de85e,MTR-000067,412 Walker Cliff,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,critical,active,2665.97,45,SRID=4326;POINT(4.454316035100202 9.498016680260932),"Williams, Johnson and Wright","{""manufacturer"": ""Siemens"", ""model"": ""DIG-8599"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-09-10"", ""last_calibration"": ""2025-07-18"", ""installation_notes"": ""Perform draw list.""}",2023-02-10T19:19:03.775877Z,2025-08-31T20:10:03.786804Z
9e29a760-4d7c-48ab-8d30-6844ff9d8893,MTR-000068,966 Anne Forge,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,low,active,7786.53,45,SRID=4326;POINT(3.464329570851457 8.536250784824809),Lyons-Wang,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-7788"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-01-31"", ""last_calibration"": ""2024-10-17"", ""installation_notes"": ""Paper white responsibility sing.""}",2023-03-29T19:19:03.776039Z,2025-08-30T20:06:03.785873Z
5053ee42-7155-47e5-a217-371714f9a246,MTR-000069,944 Tami Coves,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,high,active,4985.93,15,SRID=4326;POINT(4.444401386121592 9.561648002878748),"Johnson, Collins and Byrd","{""manufacturer"": ""Itron"", ""model"": ""DIG-8876"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-08-13"", ""last_calibration"": ""2025-05-05"", ""installation_notes"": null}",2024-07-25T19:19:03.776232Z,2025-09-09T19:29:03.787168Z
34c9fd11-f25e-4195-86c8-9838acc3dddb,MTR-000070,78 Sanders Stravenue,0fefe927-09c2-4361-8c38-bd7924567024,digital,low,active,2979.08,60,SRID=4326;POINT(5.090442842625558 9.945927265086434),Jones Ltd,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-2785"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-11-26"", ""last_calibration"": ""2025-03-03"", ""installation_notes"": null}",2025-08-24T19:19:03.776352Z,2025-09-09T19:48:03.786320Z
2d9c55ce-4385-4485-b446-0113b93fca53,MTR-000071,607 Curtis Trail,40872c20-e900-40da-a897-0d99a5059410,digital,high,inactive,5552.27,60,SRID=4326;POINT(5.445935967708026 10.532142075628311),Jefferson-Burke,"{""manufacturer"": ""Schneider"", ""model"": ""DIG-1266"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-02-12"", ""last_calibration"": ""2025-05-06"", ""installation_notes"": null}",2023-04-15T19:19:03.776509Z,2025-08-24T20:08:03.783655Z
46c55f3e-7208-45c6-9994-7191c7224e32,MTR-000072,569 Laura Port,0fefe927-09c2-4361-8c38-bd7924567024,digital,medium,active,8598.11,30,SRID=4326;POINT(4.983125579880912 10.013510469581927),Reed Group,"{""manufacturer"": ""Honeywell"", ""model"": ""DIG-1414"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-07-06"", ""last_calibration"": ""2025-02-13"", ""installation_notes"": null}",2025-01-23T19:19:03.776621Z,2025-09-10T19:57:03.787681Z
4069e7c5-ec1c-42e5-9835-d4755f485ab7,MTR-000073,554 Jones Rue,63ee348e-baff-4d51-903d-d133c0d1a1e2,digital,medium,active,8711.06,60,SRID=4326;POINT(4.025525327472701 8.972715035118634),Smith-Fisher,"{""manufacturer"": ""Honeywell"", ""model"": ""DIG-1798"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-12-12"", ""last_calibration"": ""2024-12-22"", ""installation_notes"": ""Black whether player stock religious itself safe.""}",2024-10-12T19:19:03.776800Z,2025-09-09T19:22:03.785482Z
b3a8fb0b-41dd-4440-a1a5-b61bb5df57eb,MTR-000074,301 Gilbert Plain,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,low,active,6897.34,45,SRID=4326;POINT(3.5703583664503316 8.448706428219502),Marshall-Petersen,"{""manufacturer"": ""Itron"", ""model"": ""DIG-4208"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-07-11"", ""last_calibration"": ""2025-07-26"", ""installation_notes"": null}",2024-06-13T19:19:03.776962Z,2025-09-09T19:37:03.786492Z
d2f5d738-15af-4c64-8a3c-9c2e4c52f810,MTR-000075,526 Morris Gardens,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,medium,active,4824.09,45,SRID=4326;POINT(3.572864110491941 8.592471939522634),Ramirez Group,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-9022"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-08-09"", ""last_calibration"": ""2024-12-30"", ""installation_notes"": null}",2023-01-14T19:19:03.777078Z,2025-09-10T20:09:03.786749Z
0019cf79-f6fc-41f3-8976-2a9734df3b65,MTR-000076,165 Karen Port,63ee348e-baff-4d51-903d-d133c0d1a1e2,digital,medium,active,4481.97,60,SRID=4326;POINT(4.096524291329771 8.989342278917276),"Barnett, Rogers and Snyder","{""manufacturer"": ""Itron"", ""model"": ""DIG-4886"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-12-02"", ""last_calibration"": ""2025-06-13"", ""installation_notes"": ""Consider deep something future they red.""}",2024-03-01T19:19:03.777289Z,2025-09-04T20:15:03.782561Z
e700bb12-995e-45bf-a953-f08a504782e9,MTR-000077,785 Peters Path,93fbe74e-ffa6-4ec9-a160-dcf41e77db09,digital,high,active,5805.38,30,SRID=4326;POINT(4.57123454993665 9.58694003359491),Miller Ltd,"{""manufacturer"": ""Honeywell"", ""model"": ""DIG-9277"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-06-09"", ""last_calibration"": ""2025-05-18"", ""installation_notes"": null}",2023-01-21T19:19:03.777449Z,2025-09-07T19:22:03.783866Z
198de46a-5668-4e28-9ba6-ac4a7dbd3298,MTR-000078,234 Freeman Trace,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,medium,active,4516.67,15,SRID=4326;POINT(3.524489335413758 8.59123755271531),Vaughn Ltd,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-1010"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-08-18"", ""last_calibration"": ""2025-08-05"", ""installation_notes"": null}",2024-01-26T19:19:03.777638Z,2025-09-06T19:54:03.786167Z
da2ffd45-3f85-4fc5-8ca5-db055ab28d92,MTR-000079,868 West Brook,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,analog,low,maintenance,5309.28,15,SRID=4326;POINT(3.4033208033077402 8.52275606255652),Phillips Group,"{""manufacturer"": ""Siemens"", ""model"": ""ANL-5984"", ""meter_type"": ""analog"", ""voltage"": ""380V"", ""max_current"": ""100A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2023-06-24"", ""last_calibration"": null, ""installation_notes"": ""Fill ok list most international.""}",2024-11-13T19:19:03.777790Z,2025-09-08T20:15:03.787312Z
ab2e9c16-d71c-4c87-ad22-1141a734dadd,MTR-000080,988 Bell Motorway,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,high,active,6936.67,45,SRID=4326;POINT(3.5155377239803793 8.583267055792826),Parker-Hall,"{""manufacturer"": ""Landis+Gyr"", ""model"": ""DIG-6037"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-10-01"", ""last_calibration"": null, ""installation_notes"": null}",2024-09-14T19:19:03.777963Z,2025-09-10T19:22:03.787338Z
2f2bd186-e621-4a3c-b521-f148d41aae8a,MTR-000081,713 Leslie Summit,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,high,active,5261.79,45,SRID=4326;POINT(3.4298294667947173 8.523035533555454),"Tapia, Vaughn and Lee","{""manufacturer"": ""Siemens"", ""model"": ""DIG-1853"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2025-01-05"", ""last_calibration"": ""2025-02-26"", ""installation_notes"": null}",2025-07-29T19:19:03.778169Z,2025-09-03T20:08:03.785331Z
bdaf6910-fc3d-4bf4-9ecb-f0af723d7b00,MTR-000082,812 Hill Radial,40872c20-e900-40da-a897-0d99a5059410,digital,low,active,,60,SRID=4326;POINT(5.53629258298633 10.537129795424425),"Carlson, Hooper and Wall","{""manufacturer"": ""Itron"", ""model"": ""DIG-3367"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-07-20"", ""last_calibration"": ""2025-05-06"", ""installation_notes"": ""Dinner conference add move ever.""}",2023-02-22T19:19:03.778398Z,2025-09-04T19:19:03.778400Z
ac97bdca-72e6-4251-b04f-145e78a44e3d,MTR-000083,962 Angela Square,83d70b87-3cfd-43ab-b6b2-37fa7bce7cbb,digital,low,active,7174.04,45,SRID=4326;POINT(3.528030459733066 8.425660243917548),Little Group,"{""manufacturer"": ""Landis+Gyr"", ""model"": ""DIG-5812"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-12-24"", ""last_calibration"": ""2025-02-13"", ""installation_notes"": ""Their off light key.""}",2025-07-10T19:19:03.778520Z,2025-08-30T20:04:03.782654Z
6982e59d-b459-4334-ba8e-84dbd0d4c4b4,MTR-000084,923 Tammy Glen,0fefe927-09c2-4361-8c38-bd7924567024,analog,low,active,2865.26,60,SRID=4326;POINT(4.972334426228878 10.066567508174124),Wilson-Jones,"{""manufacturer"": ""Honeywell"", ""model"": ""ANL-5605"", ""meter_type"": ""analog"", ""voltage"": ""380V"", ""max_current"": ""200A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2022-12-31"", ""last_calibration"": ""2025-03-28"", ""installation_notes"": ""Available picture approach chance none fight yes.""}",2024-07-28T19:19:03.778687Z,2025-09-06T19:29:03.784549Z
23f79682-9612-4a73-9bf8-fc674d93414f,MTR-000085,153 Angela Mall,40872c20-e900-40da-a897-0d99a5059410,digital,low,active,6551.78,45,SRID=4326;POINT(5.489411879380425 10.549258908396208),"Carlson, Montgomery and Rowe","{""manufacturer"": ""Honeywell"", ""model"": ""DIG-3270"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""100A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-07-10"", ""last_calibration"": null, ""installation_notes"": null}",2023-03-17T19:19:03.778886Z,2025-09-06T20:07:03.783893Z
ec59c3dd-13cd-4cb3-9bc3-138925c9f9ea,MTR-000086,676 Hayes Mills,0fefe927-09c2-4361-8c38-bd7924567024,analog,low,active,863.99,60,SRID=4326;POINT(5.075869037389566 10.084798383551364),Dalton-Branch,"{""manufacturer"": ""Siemens"", ""model"": ""ANL-4034"", ""meter_type"": ""analog"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2024-09-13"", ""last_calibration"": ""2024-12-24"", ""installation_notes"": null}",2024-10-30T19:19:03.779055Z,2025-09-07T20:11:03.787453Z
637fb8bf-8394-4a3f-98ca-26869e52fbd2,MTR-000087,877 Carroll Circle,0fefe927-09c2-4361-8c38-bd7924567024,digital,medium,active,255.51,60,SRID=4326;POINT(5.008171685619901 9.930816053658882),"Choi, Garcia and Farmer","{""manufacturer"": ""Landis+Gyr"", ""model"": ""DIG-2753"", ""meter_type"": ""digital"", ""voltage"": ""220V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-07-12"", ""last_calibration"": ""2024-10-21"", ""installation_notes"": ""Decision produce church community avoid able late order.""}",2025-06-01T19:19:03.779278Z,2025-09-09T19:32:03.785120Z
6b6891ee-59b6-48b0-8aa2-53477ee02ce6,MTR-000088,948 Johnson Heights,40872c20-e900-40da-a897-0d99a5059410,digital,medium,active,3460.95,45,SRID=4326;POINT(5.553131186105221 10.478452918788365),"Campbell, Heath and Jones","{""manufacturer"": ""Honeywell"", ""model"": ""DIG-3057"", ""meter_type"": ""digital"", ""voltage"": ""380V"", ""max_current"": ""60A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2023-02-24"", ""last_calibration"": null, ""installation_notes"": ""Under skin person product value.""}",2023-09-16T19:19:03.779498Z,2025-09-10T19:49:03.783592Z
8c1327d8-4ce3-48b6-bb24-066ddc2250da,MTR-000089,262 Wilson Fork,0fefe927-09c2-4361-8c38-bd7924567024,analog,low,inactive,781.7,30,SRID=4326;POINT(4.910897648466525 10.058271516273827),"Hernandez, Baker and Thomas","{""manufacturer"": ""Schneider"", ""model"": ""ANL-9048"", ""meter_type"": ""analog"", ""voltage"": ""220V"", ""max_current"": ""200A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2024-02-24"", ""last_calibration"": ""2024-09-13"", ""installation_notes"": ""Coach film see notice.""}",2025-05-31T19:19:03.779720Z,2025-09-08T19:29:03.785810Z
e0e60a3a-bd60-441a-b870-8db75abce9d3,MTR-000090,940 Gonzales Mountain,40872c20-e900-40da-a897-0d99a5059410,analog,low,active,5903.66,45,SRID=4326;POINT(5.590536364594482 10.554070225816123),"Torres, Powell and Nelson","{""manufacturer"": ""Honeywell"", ""model"": ""ANL-7310"", ""meter_type"": ""analog"", ""voltage"": ""110V"", ""max_current"": ""60A"", ""accuracy_class"": ""1.0"", ""installation_date"": ""2024-10-08"", ""last_calibration"": null, ""installation_notes"": null}",2023-07-21T19:19:03.779930Z,2025-08-31T20:00:03.782817Z
49436430-5088-4d18-b715-1fba4817f3a3,MTR-000091,342 Kim Rapid,40872c20-e900-40da-a897-0d99a5059410,digital,low,inactive,3771.21,45,SRID=4326;POINT(5.578971853269136 10.414872714065062),Preston Ltd,"{""manufacturer"": ""Siemens"", ""model"": ""DIG-2259"", ""meter_type"": ""digital"", ""voltage"": ""110V"", ""max_current"": ""200A"", ""accuracy_class"": ""0.5S"", ""installation_date"": ""2024-06-27"", ""last_calibration"": ""2025-08-04"", ""installation_notes"": ""Page ago director purpose team onto.""}",2025-01-17T19:19:03.780063Z,2025-09-10T19:43:03.783682Z
